seqnames	start	width	strand	scores	r2
9	52987955	1	*	1.11137127461477	0.01401
9	52988227	1	*	0.849980798084851	0.0107
9	52988230	1	*	2.11069829749369	0.02675
9	52988411	1	*	2.11069829749369	0.02675
9	52988414	1	*	2.11069829749369	0.02675
9	52988621	1	*	2.11747546204512	0.02684
9	52988762	1	*	2.10846254232744	0.02722
9	52988771	1	*	2.10846254232744	0.02722
9	52988844	1	*	1.91757369913923	0.02445
9	52989120	1	*	2.11069829749369	0.02675
9	52989185	1	*	2.18243463044022	0.02789
9	52989271	1	*	2.11069829749369	0.02675
9	52989629	1	*	2.11069829749369	0.02675
9	52989674	1	*	1.11137127461477	0.01401
9	52989680	1	*	2.11069829749369	0.02675
9	52989713	1	*	2.11069829749369	0.02675
9	52989838	1	*	2.11069829749369	0.02674
9	52989964	1	*	2.11069829749369	0.02675
9	52990011	1	*	1.85387196432176	0.02346
9	52990024	1	*	1.11137127461477	0.01401
9	52990033	1	*	1.11137127461477	0.01401
9	52990043	1	*	2.11125903931711	0.02678
9	52990071	1	*	2.11069829749369	0.02675
9	52990106	1	*	1.11137127461477	0.01401
9	52990108	1	*	2.11069829749369	0.02675
9	52990138	1	*	2.11069829749369	0.02675
9	52990156	1	*	2.11069829749369	0.02675
9	52990171	1	*	2.11069829749369	0.02675
9	52990185	1	*	2.11069829749369	0.02675
9	52990304	1	*	1.02696455931307	0.01294
9	52990324	1	*	2.11069829749369	0.02675
9	52990431	1	*	2.11069829749369	0.02675
9	52990432	1	*	2.11069829749369	0.02675
9	52990489	1	*	2.11069829749369	0.02675
9	52990495	1	*	2.11861534322943	0.02699
9	52990509	1	*	2.11069829749369	0.02675
9	52990592	1	*	2.11069829749369	0.02675
9	52990687	1	*	2.11069829749369	0.02675
9	52990696	1	*	2.11013827874181	0.02673
9	52990744	1	*	2.11069829749369	0.02675
9	52990800	1	*	2.11069829749369	0.02675
9	52990817	1	*	2.11069829749369	0.02675
9	52990825	1	*	1.11137127461477	0.01401
9	52990860	1	*	1.11137127461477	0.01401
9	52990942	1	*	2.11069829749369	0.02675
9	52991052	1	*	0.855674921599512	0.01098
9	52991082	1	*	2.11013827874181	0.02695
9	52991434	1	*	1.98254927048946	0.02572
9	52991551	1	*	0.538411442228461	0.00697
9	52991600	1	*	2.03385826726097	0.02576
9	52991778	1	*	2.03385826726097	0.02576
9	52992073	1	*	0.849519877729665	0.01073
9	52992230	1	*	2.01863449092146	0.0259
9	52992257	1	*	0.833806784829933	0.01067
9	52992964	1	*	2.40450377817443	0.0306
9	52992973	1	*	2.02365002099673	0.02571
9	52993535	1	*	0.565750547603524	0.00713
9	52993549	1	*	1.11137127461477	0.01401
9	52993622	1	*	2.11069829749369	0.02675
9	52993627	1	*	2.11069829749369	0.02675
9	52993628	1	*	2.11069829749369	0.02675
9	52993701	1	*	2.11069829749369	0.02675
9	52994004	1	*	2.11069829749369	0.02675
9	52994012	1	*	2.03385826726097	0.02576
9	52994128	1	*	2.03526907894637	0.02579
9	52994604	1	*	2.11069829749369	0.02675
9	52994605	1	*	2.11069829749369	0.02675
9	52994682	1	*	0.849980798084851	0.0107
9	52994821	1	*	1.10496440254768	0.01394
9	52994829	1	*	0.844360366240224	0.01064
9	52995121	1	*	0.786482243003695	0.00995
9	52995342	1	*	2.1073489661227	0.02672
9	52995360	1	*	1.15304467498018	0.01463
9	52995702	1	*	2.10623823794206	0.02675
9	52995859	1	*	2.11069829749369	0.02675
9	52995885	1	*	2.11069829749369	0.02678
9	52995918	1	*	0.866269533375451	0.01101
9	52996185	1	*	2.11069829749369	0.02675
9	52996579	1	*	1.10812816955442	0.01409
9	52997885	1	*	0.878308869692423	0.0111
9	52998214	1	*	0.889982993207888	0.01121
9	52998548	1	*	2.38510278396687	0.03197
9	52999033	1	*	0.890894136244712	0.01122
9	52999082	1	*	0.659080206599837	0.00835
9	52999110	1	*	1.50072541810778	0.01896
9	52999113	1	*	0.890894136244712	0.01122
9	52999619	1	*	1.43687503966196	0.01814
9	52999653	1	*	0.890894136244712	0.01122
9	52999685	1	*	1.43687503966196	0.01815
9	52999696	1	*	0.890894136244712	0.01127
9	53000501	1	*	0.890117856800899	0.01123
9	53000627	1	*	1.32413004468104	0.01674
9	53000632	1	*	1.3292904047762	0.01677
9	53000660	1	*	0.890894136244712	0.01123
9	53000671	1	*	1.3292904047762	0.01677
9	53000864	1	*	0.579829634271931	0.0077
9	53000873	1	*	0.53178563723145	0.00704
9	53000993	1	*	0.341750045533042	0.00307
9	53000998	1	*	0.157409480382626	0.00207
9	53001002	1	*	0.910660192228969	0.01156
9	53001006	1	*	0.0624419902530139	8.3646E-4
9	53001007	1	*	0.162077132312486	0.00217
9	53001008	1	*	0.370457889935138	0.00516
9	53001066	1	*	0.329216251963985	0.00437
9	53001068	1	*	0.32113577986547	0.00292
9	53001206	1	*	2.31966448658544	0.02944
9	53001207	1	*	0.890894136244712	0.01122
9	53001266	1	*	0.890894136244712	0.01123
9	53001412	1	*	1.32947584221792	0.01679
9	53001467	1	*	0.674895017028592	0.00858
9	53001519	1	*	0.890894136244712	0.01121
9	53001567	1	*	1.3292904047762	0.01678
9	53001606	1	*	1.42446578168014	0.01798
9	53001628	1	*	1.31993657251805	0.0167
9	53001636	1	*	0.887260977639827	0.0112
9	53001715	1	*	0.890894136244712	0.01122
9	53001797	1	*	0.890894136244712	0.01123
9	53002062	1	*	0.9741618357703	0.01233
9	53002180	1	*	0.994347684644926	0.01278
9	53002351	1	*	0.132008375241506	0.00171
9	53002366	1	*	1.03128362253321	0.01323
9	53002369	1	*	1.29183414214446	0.01654
9	53002381	1	*	0.885255612454874	0.01121
9	53002395	1	*	0.917825224515334	0.01157
9	53002398	1	*	0.917825224515334	0.0116
9	53002475	1	*	1.07216786713342	0.01401
9	53002509	1	*	1.04546805737309	0.01335
9	53002746	1	*	0.719808752127858	0.00908
9	53002804	1	*	2.11125903931711	0.03908
9	53002827	1	*	0.902916303933479	0.01169
9	53002831	1	*	0.979721605888073	0.01276
9	53002834	1	*	0.979721605888073	0.01275
9	53002858	1	*	0.299209778625653	0.00397
9	53002883	1	*	1.07784567476894	0.01539
9	53002904	1	*	0.754709471393167	0.01058
9	53002928	1	*	0.845089354211476	0.01156
9	53002957	1	*	0.900941210931946	0.01178
9	53002965	1	*	0.968187728669629	0.0126
9	53003014	1	*	0.968187728669629	0.01253
9	53003023	1	*	0.974940031400421	0.01233
9	53003035	1	*	0.890961704425619	0.01123
9	53003062	1	*	0.977159389123472	0.01238
9	53003098	1	*	0.975186067370689	0.01228
9	53003106	1	*	0.890894136244712	0.01122
9	53003116	1	*	0.975186067370689	0.01228
9	53003122	1	*	0.890894136244712	0.01122
9	53003156	1	*	0.871148576653217	0.01111
9	53003161	1	*	0.96007058589144	0.01225
9	53003200	1	*	0.975186067370689	0.01228
9	53003272	1	*	0.890894136244712	0.01123
9	53003282	1	*	0.975186067370689	0.01228
9	53003321	1	*	0.917250523272719	0.01168
9	53003329	1	*	0.915245036820645	0.01163
9	53003359	1	*	1.32175484807296	0.01679
9	53003431	1	*	0.975350168820555	0.01233
9	53003445	1	*	0.887596107282126	0.01125
9	53003469	1	*	1.06595628096447	0.0135
9	53003702	1	*	0.893843113033161	0.01131
9	53003721	1	*	0.975309137644569	0.01228
9	53004044	1	*	0.955813149232636	0.01205
9	53004077	1	*	0.975104039892515	0.01233
9	53004135	1	*	0.974448377217456	0.01239
9	53004146	1	*	1.32449661527204	0.0168
9	53004151	1	*	0.974243685465586	0.01235
9	53004161	1	*	0.974243685465586	0.01238
9	53004171	1	*	0.884090078122939	0.01123
9	53004209	1	*	0.975104039892515	0.01229
9	53004219	1	*	0.890826578574528	0.01122
9	53004225	1	*	0.969926769287482	0.01223
9	53004227	1	*	0.975104039892515	0.01229
9	53004247	1	*	0.975104039892515	0.01233
9	53004283	1	*	2.32057210338788	0.02952
9	53004344	1	*	0.890894136244712	0.01122
9	53004358	1	*	0.975186067370689	0.01228
9	53004374	1	*	0.890894136244712	0.01123
9	53004472	1	*	0.890894136244712	0.01122
9	53004518	1	*	0.975186067370689	0.01228
9	53004520	1	*	0.975186067370689	0.01228
9	53004526	1	*	0.975186067370689	0.01228
9	53004554	1	*	0.890894136244712	0.01123
9	53004577	1	*	1.05923456436878	0.01338
9	53004591	1	*	0.887260977639827	0.0112
9	53004598	1	*	0.969117046890333	0.01224
9	53004636	1	*	1.06651271215129	0.01344
9	53004647	1	*	0.890894136244712	0.01122
9	53004671	1	*	0.975186067370689	0.01228
9	53004721	1	*	0.975186067370689	0.01228
9	53004724	1	*	0.890894136244712	0.01122
9	53004745	1	*	0.970981670453518	0.01229
9	53004895	1	*	0.890894136244712	0.01122
9	53004946	1	*	0.975186067370689	0.01228
9	53004948	1	*	0.975186067370689	0.01228
9	53005023	1	*	0.765229704839083	0.00973
9	53005059	1	*	0.890894136244712	0.01122
9	53005078	1	*	0.975186067370689	0.01228
9	53005080	1	*	0.975186067370689	0.01228
9	53005133	1	*	1.3292904047762	0.01678
9	53005158	1	*	0.763085036372494	0.00965
9	53005232	1	*	0.890894136244712	0.01123
9	53005340	1	*	0.890894136244712	0.01123
9	53005352	1	*	0.890894136244712	0.01122
9	53005371	1	*	0.975186067370689	0.01228
9	53005435	1	*	0.975186067370689	0.01228
9	53005453	1	*	0.975186067370689	0.01228
9	53005533	1	*	1.10111034407341	0.01389
9	53005640	1	*	0.892044227452287	0.01131
9	53005775	1	*	0.890927919021121	0.01125
9	53005834	1	*	0.56812182123316	0.00715
9	53005874	1	*	0.311589077565562	0.00392
9	53005972	1	*	1.06651271215129	0.01344
9	53005989	1	*	1.06651271215129	0.01345
9	53006210	1	*	0.56812182123316	0.00715
9	53006212	1	*	0.56812182123316	0.00715
9	53006238	1	*	0.550552457644642	0.00707
9	53006260	1	*	0.541724843860824	0.00694
9	53006267	1	*	0.558461961297839	0.0071
9	53006273	1	*	0.558461961297839	0.0071
9	53006427	1	*	1.77365791283637	0.02245
9	53006691	1	*	0.59294918519575	0.00749
9	53006910	1	*	0.59294918519575	0.00749
9	53006951	1	*	2.42712839779952	0.03081
9	53008896	1	*	0.899629454882437	0.0115
9	53009004	1	*	0.890894136244712	0.01122
9	53009995	1	*	0.890894136244712	0.01122
9	53010000	1	*	0.758976780840857	0.00972
9	53010028	1	*	0.513824646660369	0.00646
9	53010080	1	*	0.344083990616465	0.0044
9	53010605	1	*	0.514548317243479	0.00648
9	53010802	1	*	0.51629861766054	0.00654
9	53010859	1	*	0.513824646660369	0.00647
9	53011170	1	*	0.516655233996539	0.00666
9	53011511	1	*	0.890894136244712	0.01122
9	53011579	1	*	0.513824646660369	0.00646
9	53011795	1	*	0.524067442157693	0.00667
9	53011950	1	*	0.784759112934641	0.00988
9	53012125	1	*	0.37369043474433	0.0047
9	53012394	1	*	0.890894136244712	0.01122
9	53012465	1	*	0.513824646660369	0.00646
9	53012630	1	*	0.898975059647305	0.01145
9	53012650	1	*	0.513824646660369	0.00647
9	53012988	1	*	0.513824646660369	0.00647
9	53013566	1	*	0.37369043474433	0.0047
9	53014279	1	*	0.748726886325627	0.00943
9	53014295	1	*	0.32304132307218	0.00408
9	53014306	1	*	0.373413294284886	0.00471
9	53014342	1	*	1.28100036212128	0.01616
9	53014344	1	*	1.28100036212128	0.01616
9	53014373	1	*	0.890995492458615	0.01136
9	53014516	1	*	0.513824646660369	0.00646
9	53014535	1	*	0.890894136244712	0.01123
9	53014689	1	*	0.513824646660369	0.00646
9	53014693	1	*	0.513824646660369	0.00646
9	53014759	1	*	0.514065736228248	0.00652
9	53014905	1	*	2.24033215531037	0.02844
9	53014951	1	*	0.285460689234102	0.00363
9	53014965	1	*	0.0110844794873133	1.6504E-4
9	53014972	1	*	0.515202075668116	0.00648
9	53015125	1	*	0.495338878005506	0.00626
9	53015483	1	*	0.513824646660369	0.00647
9	53015519	1	*	0.512084268640233	0.00649
9	53015690	1	*	0.516755139068483	0.00653
9	53015852	1	*	0.513824646660369	0.00646
9	53015927	1	*	0.513824646660369	0.00646
9	53015971	1	*	0.840733668906506	0.01067
9	53016144	1	*	0.513824646660369	0.00647
9	53016432	1	*	2.38090666937326	0.03043
9	53016823	1	*	0.889342962441969	0.01132
9	53017165	1	*	0.0992178950663298	0.00127
9	53017222	1	*	0.0952520055364489	0.00129
9	53017260	1	*	0.867580201902385	0.01099
9	53017524	1	*	2.31515463835559	0.02942
9	53018278	1	*	0.890894136244712	0.01122
9	53018678	1	*	0.962254870730408	0.01247
9	53018868	1	*	0.890927919021121	0.01124
9	53018881	1	*	0.890623968595624	0.01122
9	53018915	1	*	0.890894136244712	0.01123
9	53019139	1	*	0.873414072045662	0.01101
9	53019143	1	*	0.873414072045662	0.01099
9	53019738	1	*	0.890894136244712	0.01123
9	53019778	1	*	0.890894136244712	0.01122
9	53020095	1	*	0.890894136244712	0.01122
9	53020657	1	*	0.890894136244712	0.01122
9	53021029	1	*	0.890894136244712	0.01123
9	53021788	1	*	0.890894136244712	0.01122
9	53022083	1	*	2.31966448658544	0.02944
9	53022385	1	*	0.891299703105535	0.01125
9	53022403	1	*	0.0994144133500384	0.00125
9	53022426	1	*	0.895751953009556	0.01142
9	53022561	1	*	0.890894136244712	0.01122
9	53023415	1	*	0.890894136244712	0.01123
9	53023554	1	*	0.74870253632243	0.00944
9	53024266	1	*	0.0992560999910875	0.00127
9	53024324	1	*	0.890894136244712	0.01123
9	53024749	1	*	0.890927919021121	0.0112
9	53024869	1	*	0.895376339564674	0.01142
9	53024922	1	*	0.892416968808678	0.01124
9	53024923	1	*	0.892416968808678	0.01124
9	53025748	1	*	0.890894136244712	0.01123
9	53026113	1	*	0.890894136244712	0.01122
9	53026338	1	*	0.901633203560669	0.0116
9	53026476	1	*	0.895991149000757	0.01144
9	53026570	1	*	0.890894136244712	0.01122
9	53027154	1	*	0.89102928312052	0.01125
9	53027168	1	*	0.890894136244712	0.01122
9	53027360	1	*	0.898975059647305	0.01145
9	53027558	1	*	0.90128706942112	0.01135
9	53028035	1	*	0.674895017028592	0.0086
9	53028617	1	*	0.890894136244712	0.01123
9	53028621	1	*	0.890894136244712	0.01123
9	53028639	1	*	0.890894136244712	0.01122
9	53029174	1	*	0.890894136244712	0.01123
9	53029485	1	*	0.891164472065394	0.01122
9	53029571	1	*	0.890353968909027	0.01137
9	53029804	1	*	0.887193982733115	0.01119
9	53030046	1	*	0.890894136244712	0.01122
9	53030052	1	*	0.890894136244712	0.01122
9	53030528	1	*	0.890894136244712	0.01123
9	53030627	1	*	2.31966448658544	0.02944
9	53030704	1	*	0.0992178950663298	0.00129
9	53030929	1	*	0.890894136244712	0.01122
9	53031199	1	*	0.890894136244712	0.01123
9	53032216	1	*	2.94692155651658	0.03076
9	53032221	1	*	2.23657200643706	0.02099
9	53032245	1	*	3.04387480895957	0.03065
9	53032259	1	*	2.21041928783557	0.02079
9	53032264	1	*	1.99267904707726	0.0183
9	53032265	1	*	1.99267904707726	0.0183
9	53032280	1	*	2.26042765554991	0.02272
9	53032323	1	*	2.11861534322943	0.0205
9	53032331	1	*	1.5708939916673	0.01432
9	53032333	1	*	0.974612200109592	0.00872
9	53032342	1	*	0.380927549417585	0.00205
9	53032345	1	*	0.323718022267055	0.00367
9	53032346	1	*	0.323718022267055	0.00367
9	53032348	1	*	0.281199473219094	0.0024
9	53032698	1	*	0.890894136244712	0.01123
9	53033100	1	*	0.890894136244712	0.01122
9	53033377	1	*	0.890894136244712	0.01123
9	53033650	1	*	2.31966448658544	0.02944
9	53033714	1	*	0.879393168943227	0.0112
9	53034070	1	*	0.0992178950663298	0.00127
9	53034192	1	*	0.891333517446028	0.01131
9	53034607	1	*	0.890894136244712	0.01122
9	53034611	1	*	0.890894136244712	0.01123
9	53035145	1	*	0.0992178950663298	0.00129
9	53035181	1	*	0.890894136244712	0.01122
9	53035514	1	*	0.890894136244712	0.01123
9	53035594	1	*	0.0992178950663298	0.00129
9	53035596	1	*	0.890894136244712	0.01123
9	53035700	1	*	0.889747082646597	0.01142
9	53036056	1	*	0.285980561441177	0.0036
9	53038104	1	*	0.890894136244712	0.01123
9	53040486	1	*	2.44129142946683	0.03114
9	53041168	1	*	0.541407471023984	0.00681
9	53043390	1	*	0.634942779233675	0.00798
9	53044050	1	*	0.804709339889031	0.01015
9	53044051	1	*	0.891096872332687	0.01121
9	53044160	1	*	0.633184953836152	0.00796
9	53044372	1	*	2.41005039867429	0.03144
9	53044849	1	*	2.45593195564972	0.03189
9	53045968	1	*	0.150181488994458	0.0019
9	53046088	1	*	0.150298110249424	0.00189
9	53046120	1	*	0.150721893108352	0.00191
9	53046309	1	*	0.890894136244712	0.01122
9	53046546	1	*	0.0836513477245399	0.00107
9	53047077	1	*	1.1114274031424	0.014
9	53047097	1	*	1.147154181985	0.01459
9	53047123	1	*	2.04143611677803	0.02586
9	53047150	1	*	2.03905380426617	0.02582
9	53047155	1	*	1.1114274031424	0.014
9	53047161	1	*	2.42712839779952	0.03082
9	53047198	1	*	2.01863449092146	0.02563
9	53047230	1	*	1.00930603932025	0.01275
9	53047238	1	*	1.0942580726084	0.0139
9	53047254	1	*	1.1114274031424	0.014
9	53047267	1	*	2.03905380426617	0.02594
9	53047275	1	*	1.11187669270209	0.01402
9	53047293	1	*	0.956284141938794	0.01213
9	53047341	1	*	2.03857890593355	0.02586
9	53047348	1	*	1.45854557125241	0.01846
9	53047387	1	*	2.04143611677803	0.02585
9	53047456	1	*	1.1114274031424	0.01401
9	53048576	1	*	2.31605286924849	0.02939
9	53049321	1	*	1.51827080303998	0.01924
9	53049835	1	*	2.29328221766324	0.02925
9	53050357	1	*	2.14146280243036	0.02713
9	53051009	1	*	2.14266750356873	0.02715
9	53051818	1	*	1.5598783968122	0.01974
9	53052307	1	*	1.55814782422671	0.01971
9	53053093	1	*	2.13966199342901	0.02722
9	53053565	1	*	1.73873713120751	0.02204
9	53053851	1	*	1.93854752091281	0.02454
9	53053867	1	*	0.381920509640779	0.00485
9	53053908	1	*	1.07304051161972	0.01354
9	53055745	1	*	1.08286224724356	0.01381
9	53056358	1	*	2.92445303860747	0.03742
9	53056982	1	*	2.14508697769214	0.02784
9	53057472	1	*	1.07846958649876	0.01359
9	53059093	1	*	2.62342304294349	0.03336
9	53059365	1	*	2.08407278830288	0.02645
9	53059942	1	*	1.49066304198236	0.01896
9	53059955	1	*	1.18742084459095	0.0151
9	53061455	1	*	1.55814782422671	0.01968
9	53062489	1	*	1.55814782422671	0.01968
9	53062795	1	*	0.903855018705656	0.01143
9	53063254	1	*	1.62745619924093	0.02106
9	53063362	1	*	1.29413628771608	0.01658
9	53063363	1	*	1.98716277529483	0.02557
9	53063383	1	*	1.50528897479474	0.01942
9	53063554	1	*	1.2893749849392	0.01677
9	53063608	1	*	1.94846160948467	0.02519
9	53063667	1	*	1.94846160948467	0.0249
9	53063965	1	*	1.55814782422671	0.01968
9	53064053	1	*	1.94846160948467	0.0249
9	53064066	1	*	1.55814782422671	0.01971
9	53064085	1	*	1.94962024373854	0.02502
9	53064192	1	*	1.74136271727592	0.02224
9	53064298	1	*	1.55814782422671	0.01968
9	53064314	1	*	1.94846160948467	0.02489
9	53064730	1	*	0.925073902876045	0.01181
9	53064870	1	*	2.62342304294349	0.03336
9	53065295	1	*	2.14266750356873	0.02715
9	53065631	1	*	0.773168189341279	0.01072
9	53065678	1	*	0.310904343866377	0.00402
9	53065699	1	*	0.260918392773896	0.00335
9	53065702	1	*	1.05576415620652	0.0136
9	53065709	1	*	0.605198222837289	0.00769
9	53065715	1	*	0.592082482297037	0.00755
9	53065723	1	*	0.927897221114824	0.0117
9	53065727	1	*	0.927897221114824	0.0117
9	53065728	1	*	0.927897221114824	0.0117
9	53065732	1	*	0.927897221114824	0.0117
9	53065791	1	*	0.924562538414387	0.01164
9	53065984	1	*	0.899594988434111	0.01133
9	53066053	1	*	0.919481739472882	0.01175
9	53066213	1	*	0.899594988434111	0.01133
9	53066228	1	*	0.899594988434111	0.01133
9	53066323	1	*	0.899594988434111	0.01133
9	53067347	1	*	1.23217650199248	0.016
9	53067359	1	*	0.341292381543481	0.00445
9	53067366	1	*	0.339874780683441	0.0044
9	53067375	1	*	0.384165635404326	0.00494
9	53067625	1	*	0.23307433387258	0.00185
9	53067693	1	*	0.207951678941239	0.00272
9	53067951	1	*	0.906508272989068	0.01178
9	53067966	1	*	0.427442039127834	0.00239
9	53067992	1	*	0.602025249159078	0.00765
9	53067995	1	*	0.602025249159078	0.00763
9	53068019	1	*	0.592184357615802	0.00753
9	53068046	1	*	0.899594988434111	0.01133
9	53068051	1	*	0.924562538414387	0.01164
9	53068063	1	*	0.924562538414387	0.01164
9	53068065	1	*	2.14266750356873	0.02715
9	53068074	1	*	0.899594988434111	0.01133
9	53068083	1	*	2.62342304294349	0.03334
9	53068090	1	*	0.924562538414387	0.01164
9	53068125	1	*	0.924562538414387	0.01164
9	53068137	1	*	0.899594988434111	0.01133
9	53068161	1	*	0.924562538414387	0.01164
9	53068165	1	*	0.924562538414387	0.01164
9	53068167	1	*	0.899594988434111	0.01133
9	53068172	1	*	0.899594988434111	0.01133
9	53068177	1	*	0.899594988434111	0.01133
9	53068221	1	*	0.956991590120048	0.01205
9	53068274	1	*	0.805180510437965	0.01014
9	53068279	1	*	0.812620306760783	0.01023
9	53068298	1	*	0.805180510437965	0.01014
9	53068340	1	*	0.592184357615802	0.00753
9	53068344	1	*	0.592184357615802	0.00753
9	53068362	1	*	0.483107818348758	0.00615
9	53068528	1	*	0.89925047431014	0.01134
9	53068533	1	*	0.89925047431014	0.01143
9	53068563	1	*	0.899147173342699	0.01132
9	53068622	1	*	0.924562538414387	0.01164
9	53068754	1	*	0.716879765040226	0.00901
9	53068891	1	*	0.940436582098732	0.012
9	53068984	1	*	0.924562538414387	0.01164
9	53069228	1	*	2.42712839779952	0.03082
9	53069361	1	*	0.924562538414387	0.01164
9	53069384	1	*	0.899594988434111	0.01133
9	53069412	1	*	0.919373513078194	0.01161
9	53069421	1	*	0.924562538414387	0.01164
9	53069424	1	*	0.924562538414387	0.01164
9	53069465	1	*	0.924562538414387	0.01164
9	53069508	1	*	2.42712839779952	0.03082
9	53069534	1	*	0.924562538414387	0.01164
9	53069536	1	*	0.924562538414387	0.01164
9	53069557	1	*	2.42712839779952	0.03082
9	53069613	1	*	0.924562538414387	0.01164
9	53069675	1	*	0.899594988434111	0.01133
9	53069696	1	*	0.924562538414387	0.01164
9	53069697	1	*	0.924562538414387	0.01164
9	53069699	1	*	0.924562538414387	0.01164
9	53069714	1	*	0.924562538414387	0.01164
9	53069748	1	*	0.924562538414387	0.01164
9	53069754	1	*	1.78251605578609	0.02255
9	53069771	1	*	0.925073902876045	0.01166
9	53069783	1	*	0.925073902876045	0.01166
9	53069943	1	*	0.89935379985452	0.01138
9	53070003	1	*	0.924562538414387	0.01164
9	53070065	1	*	0.925000813935801	0.01168
9	53070073	1	*	0.925000813935801	0.01168
9	53070120	1	*	0.924562538414387	0.01164
9	53070171	1	*	0.899594988434111	0.01133
9	53070176	1	*	0.899594988434111	0.01133
9	53070179	1	*	0.899594988434111	0.01133
9	53070185	1	*	0.899594988434111	0.01133
9	53070188	1	*	0.899594988434111	0.01133
9	53070216	1	*	0.583143231256268	0.00734
9	53070222	1	*	0.583143231256268	0.00734
9	53070224	1	*	0.581267943126704	0.00736
9	53070232	1	*	0.893809102736585	0.01132
9	53070294	1	*	0.592388179974068	0.00749
9	53070333	1	*	1.15088783381542	0.0145
9	53070454	1	*	0.899594988434111	0.01133
9	53070534	1	*	0.924562538414387	0.01164
9	53070595	1	*	0.892450870255314	0.01131
9	53070786	1	*	0.366087377276409	0.00469
9	53070888	1	*	0.924562538414387	0.01164
9	53070920	1	*	0.924562538414387	0.01164
9	53070954	1	*	0.923578032639407	0.01169
9	53070976	1	*	0.899594988434111	0.01133
9	53071057	1	*	0.899732870642398	0.01132
9	53071256	1	*	0.890894136244712	0.01123
9	53072427	1	*	0.924562538414387	0.01164
9	53072494	1	*	0.899457149987535	0.01142
9	53072510	1	*	0.739451627363021	0.00932
9	53072695	1	*	0.895376339564674	0.01142
9	53072740	1	*	0.901425489974293	0.01135
9	53072861	1	*	0.899594988434111	0.01133
9	53073539	1	*	0.899594988434111	0.01133
9	53074175	1	*	0.848323769152952	0.01097
9	53074635	1	*	0.877129077135564	0.01107
9	53075701	1	*	0.899594988434111	0.01133
9	53075810	1	*	0.899905284985011	0.01134
9	53075878	1	*	0.8993193552749	0.01132
9	53075888	1	*	2.42596873227228	0.03079
9	53075905	1	*	0.234219720038148	0.00295
9	53075952	1	*	0.890286495207049	0.01133
9	53075957	1	*	0.889208339228894	0.0113
9	53075968	1	*	0.882894497238749	0.01124
9	53075969	1	*	1.73802380860219	0.02222
9	53075999	1	*	0.894421695947963	0.01132
9	53076067	1	*	0.710009933945681	0.00903
9	53076160	1	*	0.726535727378654	0.00925
9	53076172	1	*	0.707079700399994	0.00918
9	53076174	1	*	0.676747899828313	0.00861
9	53076253	1	*	0.850750087409718	0.01074
9	53076317	1	*	0.890894136244712	0.01123
9	53076349	1	*	0.899284913426918	0.01132
9	53076533	1	*	0.890894136244712	0.01123
9	53077049	1	*	0.265056229245861	0.00347
9	53077050	1	*	0.180469225096381	0.00228
9	53077113	1	*	0.310407032937944	0.00398
9	53077142	1	*	0.380917109269937	0.00493
9	53077176	1	*	0.204578839948128	0.0026
9	53077179	1	*	1.97142874730746	0.02529
9	53077204	1	*	0.342743308476013	0.00443
9	53077212	1	*	0.165140772266965	0.00212
9	53077215	1	*	0.402304814074488	0.00513
9	53077223	1	*	0.357367334494784	0.00456
9	53077224	1	*	0.402304814074488	0.00513
9	53077238	1	*	0.357367334494784	0.00471
9	53077240	1	*	0.402304814074488	0.00513
9	53077244	1	*	0.357367334494784	0.00456
9	53077250	1	*	0.350256356868266	0.00449
9	53077568	1	*	0.659417091752472	0.00829
9	53078078	1	*	0.659516225374282	0.00834
9	53078146	1	*	0.598702874978417	0.00765
9	53078163	1	*	0.598702874978417	0.00765
9	53078286	1	*	0.649383763024169	0.00819
9	53078320	1	*	0.49682239058194	0.00625
9	53078428	1	*	0.629264916284168	0.00805
9	53078540	1	*	0.606723202505439	0.00771
9	53078637	1	*	0.670154834489132	0.00844
9	53078676	1	*	0.624830391148365	0.00786
9	53078938	1	*	0.610036963564112	0.00769
9	53079353	1	*	0.670744535620362	0.00844
9	53079737	1	*	0.491834028696632	0.00633
9	53079920	1	*	0.556517964269678	0.007
9	53080070	1	*	2.48545224733971	0.03172
9	53084099	1	*	0.757881145995457	0.01016
9	53084135	1	*	2.78251605578609	0.02872
9	53084166	1	*	3.32282207930812	0.03406
9	53084171	1	*	2.50863830616573	0.02439
9	53085023	1	*	0.9248912035835	0.01164
9	53085135	1	*	0.896298880410485	0.01138
9	53085318	1	*	0.890894136244712	0.01122
9	53085403	1	*	0.674895017028592	0.00858
9	53085616	1	*	0.907314437062509	0.0116
9	53085678	1	*	0.891232082321918	0.01125
9	53085747	1	*	0.891265891397635	0.01126
9	53086278	1	*	0.890894136244712	0.01122
9	53086337	1	*	0.890894136244712	0.01123
9	53086363	1	*	0.883824108899651	0.01121
9	53086402	1	*	0.890894136244712	0.01123
9	53086414	1	*	0.890894136244712	0.01122
9	53086491	1	*	0.890894136244712	0.01123
9	53086557	1	*	0.890894136244712	0.01123
9	53086577	1	*	0.924562538414387	0.01164
9	53086698	1	*	0.89106307641174	0.01122
9	53086998	1	*	2.42712839779952	0.03081
9	53087415	1	*	0.884722408604099	0.01117
9	53087420	1	*	0.853437886842443	0.01076
9	53087475	1	*	0.891671805733816	0.01129
9	53087487	1	*	0.630116510664521	0.00796
9	53087510	1	*	0.702764898157694	0.00889
